100x100
1,1
98,98; 55,11
0,0
0,16
0,22
0,27
0,29
0,31
0,33
0,42
0,44
0,50
0,54
0,58
0,64
0,68
0,79
0,88
0,93
1,5
1,7
1,20
1,22
1,23
1,25
1,41
1,47
1,49
1,54
1,55
1,57
1,59
1,62
1,69
1,72
1,74
1,75
1,85
1,88
1,96
1,98
2,0
2,7
2,12
2,23
2,29
2,30
2,34
2,36
2,48
2,53
2,54
2,62
2,65
2,71
2,73
2,76
2,82
3,16
3,18
3,26
3,33
3,41
3,44
3,46
3,50
3,56
3,58
3,61
3,64
3,67
3,70
3,77
3,82
3,88
3,90
3,91
3,92
3,94
3,98
4,6
4,7
4,12
4,18
4,20
4,27
4,29
4,33
4,44
4,51
4,63
4,69
4,71
4,73
4,81
4,86
4,87
4,92
4,95
5,10
5,14
5,16
5,30
5,32
5,39
5,55
5,59
5,61
5,62
5,78
5,83
5,86
5,90
5,92
5,98
6,7
6,12
6,13
6,16
6,18
6,29
6,40
6,43
6,45
6,60
6,62
6,63
6,67
6,76
6,80
6,82
6,86
7,4
7,13
7,15
7,27
7,40
7,44
7,48
7,51
7,52
7,64
7,67
7,69
7,78
7,81
7,82
7,83
7,85
7,90
7,91
7,92
7,93
7,95
7,98
8,0
8,3
8,4
8,7
8,9
8,16
8,19
8,21
8,25
8,36
8,40
8,43
8,45
8,52
8,56
8,58
8,59
8,61
8,67
8,75
8,78
8,89
9,3
9,12
9,18
9,22
9,23
9,26
9,31
9,32
9,39
9,47
9,49
9,53
9,67
9,73
9,74
9,76
9,78
9,83
9,86
9,91
9,96
9,98
9,99
10,9
10,10
10,12
10,21
10,22
10,32
10,36
10,42
10,45
10,54
10,62
10,63
10,65
10,67
10,69
10,71
10,74
10,86
10,88
10,92
11,1
11,5
11,26
11,34
11,36
11,43
11,48
11,49
11,51
11,53
11,60
11,61
11,65
11,71
11,81
11,83
11,92
11,94
12,10
12,16
12,18
12,20
12,27
12,29
12,34
12,35
12,39
12,43
12,47
12,49
12,51
12,61
12,62
12,69
12,79
12,80
12,89
12,90
12,91
12,94
13,3
13,22
13,24
13,25
13,28
13,33
13,36
13,39
13,43
13,44
13,48
13,53
13,68
13,69
13,84
13,88
13,93
14,1
14,16
14,19
14,21
14,25
14,26
14,29
14,30
14,31
14,34
14,41
14,42
14,43
14,46
14,49
14,62
14,74
14,82
14,88
14,89
14,96
15,19
15,29
15,32
15,39
15,40
15,49
15,50
15,52
15,56
15,59
15,66
15,86
15,88
15,99
16,1
16,2
16,18
16,20
16,21
16,22
16,25
16,29
16,32
16,38
16,45
16,49
16,53
16,55
16,56
16,60
16,63
16,68
16,69
16,76
16,82
16,91
17,1
17,3
17,6
17,8
17,9
17,10
17,24
17,35
17,37
17,39
17,43
17,44
17,48
17,57
17,65
17,69
17,70
17,71
17,73
17,75
17,77
17,78
17,85
17,87
18,5
18,6
18,14
18,23
18,31
18,35
18,42
18,46
18,49
18,52
18,55
18,58
18,60
18,61
18,72
18,74
18,99
19,7
19,12
19,14
19,21
19,23
19,38
19,40
19,47
19,54
19,59
19,60
19,61
19,72
19,75
19,76
19,79
19,81
19,87
19,90
20,8
20,12
20,17
20,23
20,25
20,30
20,35
20,37
20,43
20,45
20,53
20,54
20,58
20,62
20,64
20,76
20,82
20,83
20,88
20,93
20,97
21,1
21,2
21,13
21,15
21,16
21,27
21,29
21,30
21,38
21,39
21,40
21,41
21,42
21,50
21,51
21,52
21,57
21,61
21,62
21,64
21,66
21,69
21,79
21,93
22,1
22,2
22,3
22,8
22,14
22,26
22,27
22,28
22,36
22,37
22,47
22,54
22,62
22,64
22,74
22,91
22,96
22,97
22,98
23,2
23,15
23,28
23,33
23,37
23,46
23,47
23,54
23,62
23,63
23,66
23,81
23,87
23,88
24,15
24,17
24,18
24,23
24,24
24,25
24,37
24,39
24,40
24,48
24,50
24,51
24,59
24,62
24,67
24,69
24,70
24,74
24,81
24,90
24,96
24,97
25,0
25,2
25,8
25,12
25,15
25,16
25,17
25,18
25,26
25,34
25,40
25,41
25,44
25,47
25,48
25,52
25,55
25,56
25,57
25,59
25,61
25,69
25,72
25,73
25,80
25,84
25,93
25,95
25,97
26,9
26,15
26,18
26,20
26,27
26,29
