60x60
1,1
6,47; 54,25; 58,58
0,1
0,7
0,8
0,14
0,19
0,29
0,32
0,42
0,43
0,50
0,55
0,58
1,9
1,20
1,29
1,39
1,40
1,44
1,48
1,49
1,53
2,8
2,10
2,13
2,19
2,22
2,26
2,28
2,31
2,33
2,47
3,8
3,17
3,23
3,28
3,29
3,40
3,44
3,50
3,57
4,8
4,12
4,13
4,14
4,18
4,20
4,27
4,43
4,44
4,49
4,50
4,55
4,57
5,7
5,18
5,21
5,30
5,36
5,48
5,50
5,51
5,52
5,53
6,33
6,43
6,46
6,49
6,50
7,0
7,8
7,16
7,17
7,20
7,22
7,26
7,30
7,34
7,35
7,42
7,49
7,50
7,51
7,55
8,3
8,7
8,18
8,35
8,37
8,38
8,40
8,46
8,47
8,50
8,52
8,54
8,57
8,58
8,59
9,13
9,16
9,17
9,26
9,28
9,29
9,31
9,33
9,37
9,58
10,4
10,7
10,17
10,33
10,35
10,38
10,48
10,50
10,52
10,53
11,0
11,2
11,3
11,7
11,8
11,12
11,15
11,19
11,23
11,46
11,48
11,54
11,58
12,0
12,10
12,13
12,23
12,24
12,25
12,26
12,28
12,32
12,33
12,34
12,39
12,41
12,53
13,4
13,6
13,11
13,14
13,17
13,24
13,27
13,28
13,32
13,38
13,42
13,50
13,51
13,58
14,8
14,23
14,24
14,27
14,33
14,35
14,39
14,51
14,54
14,57
15,1
15,5
15,6
15,7
15,8
15,19
15,23
15,24
15,29
15,30
15,36
15,39
15,49
15,50
15,57
16,2
16,3
16,20
16,23
16,28
16,37
16,38
16,41
16,44
16,53
16,56
17,7
17,9
17,15
17,28
17,29
17,32
17,37
17,39
17,40
17,49
17,50
17,54
17,56
17,57
18,1
18,4
18,5
18,6
18,14
18,23
18,29
18,47
18,49
18,54
19,1
19,2
19,15
19,28
19,29
19,33
19,47
19,48
19,54
20,6
20,11
20,12
20,34
20,37
20,41
20,42
20,48
20,52
20,53
20,59
21,6
21,7
21,14
21,20
21,27
21,32
21,42
21,49
21,50
21,58
22,2
22,4
22,10
22,13
22,16
22,21
22,23
22,29
22,34
22,40
22,41
22,53
23,5
23,11
23,21
23,23
23,26
23,46
23,51
23,53
23,55
23,56
23,58
24,4
24,7
24,10
24,17
24,20
24,21
24,26
24,31
24,38
24,41
24,57
25,0
25,4
25,9
25,16
25,32
25,35
25,38
25,41
25,52
25,54
25,55
25,56
26,4
26,16
26,17
26,20
26,32
26,33
26,34
26,35
26,40
26,42
26,45
26,51
26,52
26,54
26,55
26,59
27,4
27,9
27,18
27,30
27,32
27,33
27,37
27,42
27,45
27,46
27,49
27,52
27,54
27,56
28,0
28,3
28,4
28,7
28,14
28,15
28,18
28,19
28,20
28,21
28,26
28,27
28,28
28,30
28,43
28,44
28,50
28,54
29,8
29,16
29,17
29,31
29,34
29,36
29,47
29,58
30,2
30,6
30,10
30,17
30,20
30,21
30,26
30,28
30,45
30,58
31,6
31,12
31,19
31,30
31,31
31,32
31,40
31,51
31,56
31,59
32,2
32,8
32,10
32,14
32,21
32,22
32,29
32,30
32,33
32,37
32,41
32,52
33,0
33,5
33,6
33,7
33,16
33,18
33,20
33,22
33,23
33,31
33,36
33,39
33,50
33,53
34,13
34,16
34,18
34,29
34,31
34,36
34,39
34,40
34,47
34,54
34,58
35,1
35,2
35,3
35,12
35,14
35,27
35,32
35,36
35,39
35,46
35,47
35,56
35,58
36,3
36,4
36,5
36,9
36,13
36,15
36,23
36,29
36,56
36,57
37,3
37,16
37,26
37,37
37,40
37,45
37,52
37,53
37,54
37,56
37,57
37,59
38,1
38,2
38,10
38,12
38,17
38,20
38,25
38,27
38,30
38,32
38,54
39,5
39,6
39,18
39,34
39,38
39,39
39,40
39,41
39,51
39,52
39,58
40,0
40,2
40,3
40,16
40,20
40,27
40,31
40,32
40,39
40,49
40,56
41,2
41,7
41,10
41,23
41,28
41,29
41,42
41,48
41,50
41,53
41,59
42,5
42,6
42,15
42,28
42,30
42,36
42,41
42,45
42,47
42,57
43,0
43,3
43,8
43,14
43,15
43,17
43,20
43,21
43,23
43,24
43,28
43,29
43,32
43,36
43,44
43,45
43,49
43,53
44,6
44,8
44,9
44,12
44,14
44,16
44,19
44,22
44,28
44,34
44,38
44,41
44,43
44,46
44,54
44,55
45,0
45,3
45,8
45,14
45,15
45,21
45,39
45,46
45,53
45,55
45,58
46,4
46,7
46,10
46,18
46,21
46,22
46,23
46,31
46,32
46,42
46,44
46,45
46,46
46,56
46,57
47,3
47,4
47,8
47,10
47,13
47,15
47,19
47,20
47,21
47,23
47,34
47,36
47,41
47,46
47,52
47,56
47,57
48,3
48,7
48,8
48,10
48,11
48,16
48,18
48,21
48,31
48,32
48,33
48,35
48,37
48,42
48,46
48,48
48,49
48,50
48,52
48,53
49,0
49,1
49,4
49,10
49,15
49,17
49,18
49,19
49,22
49,27
49,31
49,33
49,36
49,38
49,44
49,45
49,47
49,48
49,58
50,12
50,15
50,20
50,28
50,29
50,33
50,36
50,43
50,44
50,51
51,4
51,8
51,24
51,26
51,34
51,41
51,44
51,46
51,49
51,50
51,53
51,55
51,58
52,0
52,6
52,12
52,19
52,20
52,26
52,27
52,39
52,49
52,56
53,6
53,9
53,13
53,31
53,34
53,37
53,38
53,47
53,58
53,59
54,5
54,6
54,8
54,10
54,20
54,21
54,27
54,35
54,36
54,38
54,50
54,52
54,57
54,58
55,0
55,28
55,30
55,33
55,41
55,55
55,58
56,12
56,20
56,21
56,26
56,36
56,42
57,1
57,3
57,6
57,15
57,17
57,20
57,22
57,24
57,25
57,29
57,35
57,39
57,45
58,7
58,11
58,14
58,20
58,27
58,32
58,36
58,37
58,39
58,40
58,41
59,7
59,8
59,20
59,27
59,29
59,30
59,31
59,36
59,42
59,48
59,49
59,53
59,56
