65x65
1,1
63,63; 52,16
0,1
0,7
0,8
0,12
0,18
0,19
0,23
0,29
0,34
0,36
0,44
0,51
0,57
1,5
1,7
1,9
1,16
1,18
1,26
1,29
1,44
1,48
1,54
1,56
1,62
2,0
2,12
2,17
2,19
2,30
2,36
2,38
2,44
2,45
2,47
2,50
2,56
2,63
3,13
3,16
3,17
3,22
3,29
3,32
3,34
3,36
3,44
3,56
3,63
3,64
4,0
4,1
4,3
4,8
4,10
4,13
4,20
4,21
4,30
4,36
4,42
4,46
4,51
4,52
4,55
4,59
4,61
4,64
5,5
5,12
5,22
5,29
5,31
5,33
5,41
5,42
5,48
5,49
5,51
5,54
6,0
6,19
6,23
6,28
6,35
6,41
6,43
6,49
6,53
6,57
6,59
6,63
7,2
7,8
7,13
7,18
7,19
7,21
7,23
7,30
7,32
7,47
7,50
7,56
7,64
8,1
8,7
8,9
8,14
8,16
8,20
8,23
8,34
8,42
8,43
8,44
8,51
8,54
8,58
8,64
9,11
9,12
9,13
9,20
9,22
9,30
9,33
9,35
9,38
9,53
9,56
10,1
10,3
10,9
10,15
10,16
10,19
10,20
10,21
10,27
10,40
10,51
10,57
10,60
10,61
11,11
11,13
11,16
11,18
11,21
11,22
11,33
11,36
11,37
11,43
11,44
11,60
11,64
12,0
12,13
12,15
12,16
12,18
12,20
12,23
12,25
12,29
12,33
12,34
12,35
12,39
12,40
12,42
12,44
12,49
12,53
12,54
12,58
12,59
12,61
12,64
13,1
13,3
13,10
13,15
13,43
13,49
13,52
13,60
14,9
14,13
14,14
14,19
14,20
14,23
14,33
14,39
14,50
14,53
14,58
15,6
15,7
15,15
15,17
15,34
15,44
15,53
15,55
15,60
15,62
16,1
16,2
16,4
16,16
16,21
16,25
16,30
16,31
16,34
16,46
16,51
16,55
16,61
16,63
17,1
17,7
17,36
17,40
17,41
17,42
17,46
17,50
17,56
17,60
17,62
18,9
18,18
18,33
18,34
18,36
18,39
18,47
18,50
18,51
18,53
18,54
18,60
19,1
19,2
19,5
19,31
19,34
19,37
19,39
19,42
19,50
19,52
20,3
20,4
20,5
20,17
20,20
20,21
20,23
20,31
20,37
20,40
20,43
20,44
20,45
20,47
20,48
20,49
20,54
20,57
20,61
20,62
20,63
20,64
21,5
21,7
21,10
21,12
21,21
21,34
21,47
21,64
22,3
22,10
22,23
22,27
22,30
22,31
22,32
22,40
22,55
22,59
22,63
23,0
23,10
23,12
23,21
23,22
23,23
23,28
23,46
23,47
24,20
24,44
24,47
24,49
24,51
24,55
24,59
25,2
25,25
25,26
25,33
25,36
25,37
25,38
25,40
25,45
25,47
25,48
25,50
25,54
25,55
25,59
25,63
26,4
26,26
26,28
26,34
26,36
26,39
26,42
26,48
26,56
26,60
27,0
27,6
27,17
27,20
27,25
27,30
27,38
27,39
